text_id,GPEs,neg,neu,pos,compound
2563,['New York'],0.0,1.0,0.0,0.0
2565,,0.0,1.0,0.0,0.0
2566,,0.0,1.0,0.0,0.0
2567,"['Russia', 'Syria']",0.0,0.769,0.231,0.4019
2569,,0.0,1.0,0.0,0.0
2570,,0.0,1.0,0.0,0.0
2571,,0.0,0.625,0.375,0.5859
2572,,0.492,0.508,0.0,-0.7003
2573,,0.0,0.574,0.426,0.6369
2574,,0.342,0.658,0.0,-0.3818
2575,,0.0,1.0,0.0,0.0
2579,,0.234,0.599,0.167,-0.2263
2581,,0.0,0.856,0.144,0.3291
2583,,0.0,0.797,0.203,0.4215
2584,,0.0,1.0,0.0,0.0
2588,"['New York City', 'US']",0.155,0.845,0.0,-0.296
2590,['Boston'],0.359,0.641,0.0,-0.4215
2593,['Iran'],0.247,0.753,0.0,-0.5574
2596,,0.0,0.73,0.27,0.5719
2599,,0.0,1.0,0.0,0.0
2600,,0.0,0.721,0.279,0.4767
2603,,0.0,1.0,0.0,0.0
2604,,0.467,0.533,0.0,-0.7906
2606,,0.0,1.0,0.0,0.0
2607,['Ohio'],0.0,1.0,0.0,0.0
2609,,0.0,1.0,0.0,0.0
2612,,0.0,1.0,0.0,0.0
2613,,0.0,1.0,0.0,0.0
2614,['Washington'],0.157,0.843,0.0,-0.4215
2617,,0.0,1.0,0.0,0.0
2618,,0.5,0.5,0.0,-0.7906
2619,['Alabama'],0.0,1.0,0.0,0.0
2620,['Paris'],0.442,0.558,0.0,-0.8591
2624,,0.0,1.0,0.0,0.0
2625,,0.412,0.588,0.0,-0.5423
2626,,0.217,0.573,0.21,-0.0258
2627,,0.6,0.4,0.0,-0.9001
2628,,0.506,0.494,0.0,-0.6249
2629,"['Belgium', 'France', 'Germany']",0.209,0.791,0.0,-0.4404
2633,,0.0,0.783,0.217,0.3612
2634,,0.13,0.87,0.0,-0.128
2637,['Hiroshima'],0.211,0.661,0.128,-0.0315
2640,['Baltimore'],0.206,0.625,0.169,-0.1531
2641,,0.0,1.0,0.0,0.0
2642,,0.0,1.0,0.0,0.0
2643,,0.167,0.833,0.0,-0.0516
2644,"['Puerto Rico', 'Florida']",0.0,1.0,0.0,0.0
2648,,0.245,0.755,0.0,-0.3818
2649,,0.0,0.743,0.257,0.5859
2653,,0.281,0.719,0.0,-0.6486
2656,['America'],0.0,1.0,0.0,0.0
2657,,0.341,0.659,0.0,-0.6908
2658,,0.0,1.0,0.0,0.0
2659,,0.195,0.805,0.0,-0.1779
2660,,0.0,0.763,0.237,0.4767
2666,"['Iowa', 'New Hampshire']",0.28,0.72,0.0,-0.5423
2667,,0.0,1.0,0.0,0.0
2668,,0.0,0.68,0.32,0.5106
2669,,0.39,0.61,0.0,-0.4939
2671,['Yemen'],0.0,1.0,0.0,0.0
2672,['U.S.'],0.0,1.0,0.0,0.0
2673,,0.0,1.0,0.0,0.0
2675,,0.0,1.0,0.0,0.0
2676,,0.0,1.0,0.0,0.0
2677,['Alaska'],0.0,1.0,0.0,0.0
2680,,0.0,1.0,0.0,0.0
2682,,0.429,0.571,0.0,-0.4588
2684,,0.0,1.0,0.0,0.0
2687,,0.0,1.0,0.0,0.0
2689,,0.0,1.0,0.0,0.0
2692,,0.202,0.798,0.0,-0.5859
2696,,0.0,1.0,0.0,0.0
2697,,0.224,0.561,0.215,-0.0258
2698,['Carly Fiorina'],0.0,1.0,0.0,0.0
2701,['America'],0.095,0.738,0.166,0.3182
2702,,0.0,1.0,0.0,0.0
2706,['US'],0.0,0.678,0.322,0.5859
2709,['Florida'],0.0,1.0,0.0,0.0
2711,,0.0,0.588,0.412,0.6369
2714,,0.111,0.889,0.0,-0.25
2715,,0.0,0.732,0.268,0.296
2717,,0.0,0.887,0.113,0.1027
2718,,0.35,0.65,0.0,-0.659
2721,,0.0,1.0,0.0,0.0
2723,,0.291,0.513,0.197,-0.2732
2724,,0.0,1.0,0.0,0.0
2727,,0.0,0.818,0.182,0.4404
2728,,0.302,0.698,0.0,-0.5994
2730,,0.176,0.544,0.28,0.3274
2733,['Indiana'],0.0,0.684,0.316,0.5719
2737,,0.124,0.674,0.202,0.34
2738,,0.0,1.0,0.0,0.0
2739,,0.0,1.0,0.0,0.0
2741,,0.0,1.0,0.0,0.0
2742,,0.0,1.0,0.0,0.0
2744,,0.506,0.353,0.141,-0.7351
2751,,0.0,1.0,0.0,0.0
2754,['Istanbul'],0.273,0.727,0.0,-0.6705
2755,,0.243,0.522,0.235,-0.0258
2756,,0.269,0.731,0.0,-0.7096
2757,,0.0,1.0,0.0,0.0
2758,,0.0,0.806,0.194,0.34
2759,,0.0,0.575,0.425,0.5719
2760,,0.241,0.759,0.0,-0.2263
2765,,0.0,0.816,0.184,0.4019
2766,['US'],0.0,1.0,0.0,0.0
2767,['Iran'],0.239,0.761,0.0,-0.296
2770,,0.0,1.0,0.0,0.0
2772,,0.0,1.0,0.0,0.0
2773,['S.C.'],0.43,0.57,0.0,-0.7003
2774,['Ferguson PD'],0.0,0.791,0.209,0.4404
2775,,0.0,0.821,0.179,0.34
2776,,0.0,1.0,0.0,0.0
2779,['Cleveland'],0.0,1.0,0.0,0.0
2781,,0.194,0.806,0.0,-0.34
2785,['New Hampshire'],0.0,0.748,0.252,0.5719
2786,['Venezuela'],0.4,0.6,0.0,-0.4588
2787,['Iowa'],0.0,1.0,0.0,0.0
2788,,0.0,1.0,0.0,0.0
2791,,0.0,1.0,0.0,0.0
2792,,0.0,0.744,0.256,0.4767
2794,['Istanbul'],0.304,0.696,0.0,-0.5423
2798,,0.235,0.765,0.0,-0.4717
2799,['Iowa'],0.0,1.0,0.0,0.0
2800,,0.0,1.0,0.0,0.0
2801,,0.0,0.645,0.355,0.5106
2802,,0.0,0.738,0.262,0.4939
2804,,0.0,1.0,0.0,0.0
2806,['Kasich'],0.231,0.769,0.0,-0.34
2807,,0.268,0.732,0.0,-0.5106
2809,,0.0,1.0,0.0,0.0
2812,,0.0,1.0,0.0,0.0
2813,"['Hawaii', 'Mississippi', 'Michigan']",0.0,0.619,0.381,0.5719
2817,,0.0,1.0,0.0,0.0
2819,,0.0,0.658,0.342,0.3818
2820,,0.0,1.0,0.0,0.0
2821,,0.0,0.769,0.231,0.4019
2824,,0.245,0.595,0.16,-0.5106
2825,['Iran'],0.0,1.0,0.0,0.0
2826,,0.192,0.5,0.308,0.34
2829,['Cleveland'],0.0,1.0,0.0,0.0
2832,,0.333,0.667,0.0,-0.5423
2835,,0.0,1.0,0.0,0.0
2836,,0.0,0.791,0.209,0.4404
2839,['Charleston'],0.179,0.65,0.171,-0.0258
2842,,0.0,0.86,0.14,0.0772
2844,,0.0,1.0,0.0,0.0
2846,,0.0,1.0,0.0,0.0
2848,,0.0,1.0,0.0,0.0
2850,,0.0,1.0,0.0,0.0
2851,,0.0,1.0,0.0,0.0
2854,['South Carolina Black'],0.0,1.0,0.0,0.0
2855,,0.0,1.0,0.0,0.0
2857,,0.301,0.699,0.0,-0.7845
2860,,0.302,0.698,0.0,-0.3818
2862,,0.0,1.0,0.0,0.0
2865,,0.0,1.0,0.0,0.0
2867,,0.219,0.581,0.2,-0.0772
2868,,0.0,1.0,0.0,0.0
2869,,0.394,0.606,0.0,-0.5984
2871,,0.159,0.841,0.0,-0.1779
2872,['Nevada'],0.205,0.662,0.132,-0.2732
2873,,0.0,0.6,0.4,0.4588
2874,,0.0,0.761,0.239,0.4847
2875,,0.0,1.0,0.0,0.0
2877,,0.0,1.0,0.0,0.0
2878,,0.359,0.419,0.222,-0.3182
2879,,0.299,0.701,0.0,-0.6908
2881,,0.107,0.629,0.264,0.5423
2882,,0.0,0.556,0.444,0.7506
2885,,0.0,1.0,0.0,0.0
2886,,0.0,1.0,0.0,0.0
2888,['Ethiopia'],0.313,0.687,0.0,-0.6249
2890,,0.0,1.0,0.0,0.0
2891,,0.0,0.809,0.191,0.1531
2892,['South Carolina'],0.0,1.0,0.0,0.0
2893,,0.14,0.661,0.198,0.1027
2895,,0.0,1.0,0.0,0.0
2896,,0.191,0.683,0.126,-0.2382
2897,['Ukraine'],0.0,1.0,0.0,0.0
2898,,0.105,0.645,0.25,0.4215
2900,,0.0,0.738,0.262,0.5994
2901,['Cuba'],0.0,1.0,0.0,0.0
2903,,0.213,0.787,0.0,-0.2263
2906,,0.459,0.541,0.0,-0.5267
2908,,0.0,0.769,0.231,0.0516
2909,,0.0,1.0,0.0,0.0
2912,,0.275,0.5,0.225,-0.1531
2915,,0.0,1.0,0.0,0.0
2916,,0.305,0.695,0.0,-0.6573
2917,,0.0,0.633,0.367,0.4404
2919,,0.138,0.691,0.171,0.1477
2921,,0.225,0.775,0.0,-0.4404
2924,,0.0,1.0,0.0,0.0
2926,,0.0,0.857,0.143,0.25
2927,,0.0,1.0,0.0,0.0
2928,,0.0,1.0,0.0,0.0
2929,,0.0,1.0,0.0,0.0
2930,['Washington'],0.232,0.446,0.321,0.25
2934,,0.0,1.0,0.0,0.0
2937,,0.412,0.588,0.0,-0.6808
2938,['Las Vegas'],0.178,0.822,0.0,-0.3818
2939,,0.25,0.476,0.274,0.0516
2940,,0.241,0.759,0.0,-0.2263
2942,,0.0,0.86,0.14,0.0772
2946,,0.0,1.0,0.0,0.0
2948,,0.205,0.482,0.313,0.2023
2949,['Washington'],0.0,1.0,0.0,0.0
2954,,0.345,0.655,0.0,-0.7003
2955,,0.174,0.606,0.22,0.1531
2956,,0.0,1.0,0.0,0.0
2958,,0.0,0.638,0.362,0.1779
2960,,0.239,0.761,0.0,-0.296
2961,,0.369,0.631,0.0,-0.6249
2965,,0.0,1.0,0.0,0.0
2966,,0.0,0.64,0.36,0.5423
2967,,0.0,0.495,0.505,0.6249
2968,,0.375,0.625,0.0,-0.4588
2969,,0.179,0.821,0.0,-0.34
2970,,0.0,1.0,0.0,0.0
2971,,0.238,0.596,0.166,-0.2732
2972,,0.0,1.0,0.0,0.0
2973,,0.0,1.0,0.0,0.0
2976,,0.256,0.744,0.0,-0.4767
2979,,0.174,0.645,0.181,0.0258
2981,,0.0,1.0,0.0,0.0
2983,,0.0,0.526,0.474,0.6486
2984,,0.609,0.391,0.0,-0.7783
2987,"['U.S.', 'Iran']",0.0,1.0,0.0,0.0
2991,,0.452,0.548,0.0,-0.765
2993,"['US', 'Iran']",0.0,0.833,0.167,0.34
2994,,0.203,0.676,0.122,-0.296
2995,,0.238,0.762,0.0,-0.2212
2997,"['Russia', 'US', 'Syria']",0.167,0.833,0.0,-0.1027
2998,['Brussels'],0.0,1.0,0.0,0.0
3005,,0.0,0.575,0.425,0.5719
3006,['Indiana'],0.0,1.0,0.0,0.0
3009,,0.0,1.0,0.0,0.0
3012,['Iowa'],0.0,1.0,0.0,0.0
3014,,0.0,0.909,0.091,0.0772
3016,,0.39,0.61,0.0,-0.4939
3017,['Utah'],0.41,0.59,0.0,-0.7402
3018,,0.0,0.783,0.217,0.3612
3020,['New Hampshire'],0.0,1.0,0.0,0.0
3022,,0.298,0.702,0.0,-0.5267
3026,,0.0,1.0,0.0,0.0
3029,,0.0,1.0,0.0,0.0
3032,,0.0,1.0,0.0,0.0
3034,['San Jose'],0.507,0.362,0.131,-0.8074
3037,['Mexico'],0.0,0.849,0.151,0.1531
3039,,0.0,0.674,0.326,0.5255
3044,['Washington'],0.15,0.551,0.299,0.4404
3045,,0.444,0.556,0.0,-0.34
3046,,0.0,0.85,0.15,0.3182
3048,,0.431,0.462,0.108,-0.6369
3049,,0.0,1.0,0.0,0.0
3050,['Baltimore'],0.0,0.82,0.18,0.0258
3052,,0.0,1.0,0.0,0.0
3053,,0.0,1.0,0.0,0.0
3055,,0.0,1.0,0.0,0.0
3057,,0.341,0.659,0.0,-0.4767
3060,['New York'],0.412,0.439,0.149,-0.4588
3062,,0.191,0.393,0.416,0.4588
3064,['Iraq'],0.0,0.696,0.304,0.5423
3066,,0.291,0.709,0.0,-0.6249
3067,['America'],0.0,1.0,0.0,0.0
3069,,0.209,0.598,0.193,-0.0772
3070,,0.308,0.426,0.266,-0.2201
3071,['Iran'],0.368,0.632,0.0,-0.5423
3073,['Kentucky'],0.0,1.0,0.0,0.0
3075,,0.247,0.753,0.0,-0.3182
3077,,0.211,0.789,0.0,-0.1531
3078,,0.224,0.776,0.0,-0.3818
3080,,0.0,1.0,0.0,0.0
3081,,0.0,0.769,0.231,0.4019
3082,,0.0,1.0,0.0,0.0
3084,"['Iowa', 'New Hampshire']",0.0,1.0,0.0,0.0
3089,,0.0,1.0,0.0,0.0
3094,,0.0,1.0,0.0,0.0
3095,,0.0,0.539,0.461,0.8555
3099,,0.465,0.471,0.065,-0.7783
3100,,0.0,0.667,0.333,0.6124
3102,,0.0,0.684,0.316,0.5719
3103,,0.0,1.0,0.0,0.0
3107,,0.339,0.661,0.0,-0.6249
3110,['Egypt'],0.328,0.672,0.0,-0.6597
3113,,0.0,0.6,0.4,0.4588
3118,,0.0,0.588,0.412,0.6369
3119,,0.281,0.719,0.0,-0.6486
3122,['Iran'],0.0,0.706,0.294,0.3612
3123,,0.0,0.69,0.31,0.5574
3124,,0.0,1.0,0.0,0.0
3125,,0.0,0.816,0.184,0.2023
3127,,0.0,1.0,0.0,0.0
3136,,0.0,0.667,0.333,0.5423
3139,,0.0,1.0,0.0,0.0
3141,,0.0,0.857,0.143,0.128
3142,"['Vienna', 'Iran']",0.0,0.887,0.113,0.1027
3143,,0.333,0.667,0.0,-0.3597
3144,['U.S.'],0.0,1.0,0.0,0.0
3146,,0.0,1.0,0.0,0.0
3148,['Kentucky'],0.112,0.67,0.219,0.34
3149,,0.098,0.696,0.206,0.4009
3151,,0.0,0.738,0.262,0.4939
3153,,0.194,0.806,0.0,-0.0516
3155,,0.0,0.824,0.176,0.128
3157,,0.0,0.708,0.292,0.5106
3158,['NC'],0.0,1.0,0.0,0.0
3160,,0.0,1.0,0.0,0.0
3161,,0.247,0.753,0.0,-0.802
3166,,0.0,1.0,0.0,0.0
3167,['N.J.'],0.0,0.833,0.167,0.2023
3168,,0.403,0.504,0.092,-0.5719
3169,"['South Carolina', 'Nevada']",0.0,1.0,0.0,0.0
3170,,0.0,1.0,0.0,0.0
3171,,0.0,1.0,0.0,0.0
3172,,0.191,0.809,0.0,-0.3818
3177,,0.0,1.0,0.0,0.0
3178,['Brussels'],0.179,0.617,0.204,0.1027
3182,['Iran'],0.0,1.0,0.0,0.0
3184,['Iran'],0.0,0.803,0.197,0.4019
3185,,0.296,0.704,0.0,-0.6369
3186,,0.0,0.633,0.367,0.2263
3188,,0.238,0.662,0.099,-0.4767
3191,,0.0,0.787,0.213,0.2263
3192,,0.18,0.82,0.0,-0.296
3195,,0.0,1.0,0.0,0.0
3196,,0.0,1.0,0.0,0.0
3197,,0.0,0.672,0.328,0.4404
3198,,0.186,0.515,0.299,0.2732
3199,,0.197,0.803,0.0,-0.2411
3201,,0.0,0.656,0.344,0.6369
3205,['Utah'],0.0,1.0,0.0,0.0
3206,,0.0,1.0,0.0,0.0
3207,,0.0,1.0,0.0,0.0
3209,,0.0,1.0,0.0,0.0
3210,,0.0,0.714,0.286,0.4588
3211,['Kobani'],0.442,0.388,0.171,-0.5423
3212,,0.0,0.87,0.13,0.2023
3213,,0.0,1.0,0.0,0.0
3214,,0.174,0.826,0.0,-0.2263
3215,['Paris'],0.545,0.455,0.0,-0.8957
3220,,0.323,0.677,0.0,-0.6486
3221,,0.0,1.0,0.0,0.0
3226,,0.0,0.521,0.479,0.5574
3229,,0.323,0.677,0.0,-0.6486
3234,['San Bernardino'],0.434,0.566,0.0,-0.7845
3238,,0.395,0.5,0.105,-0.7361
3239,['Washington'],0.0,1.0,0.0,0.0
3241,['Iran'],0.0,0.877,0.123,0.1027
3243,,0.163,0.741,0.096,-0.2263
3245,,0.346,0.495,0.159,-0.5267
3246,,0.0,1.0,0.0,0.0
3247,,0.318,0.682,0.0,-0.4215
3249,,0.16,0.84,0.0,-0.2263
3252,,0.0,1.0,0.0,0.0
3253,,0.178,0.822,0.0,-0.0772
3254,['South Carolina'],0.407,0.593,0.0,-0.6705
3255,,0.245,0.755,0.0,-0.3818
3257,,0.238,0.762,0.0,-0.3612
3258,,0.0,1.0,0.0,0.0
3259,,0.0,1.0,0.0,0.0
3260,,0.0,1.0,0.0,0.0
3262,,0.0,0.86,0.14,0.0772
3263,,0.0,0.752,0.248,0.5095
3265,,0.155,0.774,0.071,-0.3182
3268,,0.0,0.414,0.586,0.836
3269,,0.266,0.734,0.0,-0.4404
3270,"['Britain', 'America']",0.0,1.0,0.0,0.0
3273,,0.205,0.795,0.0,-0.4767
3274,,0.0,1.0,0.0,0.0
3279,,0.179,0.821,0.0,-0.34
3280,,0.16,0.84,0.0,-0.2732
3285,['Wyoming'],0.0,1.0,0.0,0.0
3286,['Indiana'],0.276,0.654,0.07,-0.6597
3288,,0.286,0.714,0.0,-0.34
3290,,0.0,1.0,0.0,0.0
3291,"['Saudi Arabia’s', 'the United States']",0.21,0.617,0.173,-0.1531
3293,,0.0,1.0,0.0,0.0
3296,,0.289,0.711,0.0,-0.7269
3299,,0.225,0.775,0.0,-0.4939
3302,,0.0,1.0,0.0,0.0
3304,,0.0,0.706,0.294,0.3612
3305,,0.193,0.807,0.0,-0.4767
3308,,0.0,1.0,0.0,0.0
3310,,0.0,0.597,0.403,0.4019
3311,,0.0,1.0,0.0,0.0
3315,,0.0,1.0,0.0,0.0
3318,,0.291,0.376,0.333,0.2263
3323,,0.391,0.609,0.0,-0.6705
3325,,0.0,0.759,0.241,0.2263
3331,,0.0,0.833,0.167,0.25
3332,,0.0,0.552,0.448,0.743
3334,['Iowa'],0.315,0.685,0.0,-0.3182
3336,,0.385,0.615,0.0,-0.6124
3337,,0.0,1.0,0.0,0.0
3339,,0.0,0.617,0.383,0.7351
3340,['America'],0.188,0.435,0.377,0.3818
3341,,0.216,0.784,0.0,-0.296
3344,,0.0,0.847,0.153,0.2023
3346,,0.0,1.0,0.0,0.0
3347,,0.375,0.625,0.0,-0.4588
3349,,0.0,1.0,0.0,0.0
3350,,0.605,0.395,0.0,-0.6808
3352,,0.0,1.0,0.0,0.0
3353,,0.271,0.729,0.0,-0.3818
3358,,0.27,0.656,0.074,-0.7003
3360,,0.211,0.789,0.0,-0.1531
3363,,0.247,0.753,0.0,-0.3182
3365,,0.375,0.625,0.0,-0.2023
3368,['Kansas'],0.0,1.0,0.0,0.0
3369,,0.171,0.829,0.0,-0.357
3370,,0.363,0.637,0.0,-0.8126
3373,,0.545,0.455,0.0,-0.8625
3374,['Iran'],0.0,0.693,0.307,0.4767
3377,,0.0,1.0,0.0,0.0
3379,,0.0,1.0,0.0,0.0
3380,,0.268,0.732,0.0,-0.5106
3383,,0.0,0.757,0.243,0.5927
3384,,0.0,1.0,0.0,0.0
3385,['Mosul'],0.111,0.889,0.0,-0.128
3389,,0.0,1.0,0.0,0.0
3390,,0.0,1.0,0.0,0.0
3392,['N.H.'],0.134,0.866,0.0,-0.1779
3394,['New York'],0.0,1.0,0.0,0.0
3396,,0.0,1.0,0.0,0.0
3397,,0.242,0.333,0.425,0.296
3398,,0.0,1.0,0.0,0.0
3400,,0.0,1.0,0.0,0.0
3401,,0.383,0.617,0.0,-0.4767
3402,,0.0,1.0,0.0,0.0
3404,,0.0,0.73,0.27,0.5719
3405,,0.0,1.0,0.0,0.0
3407,,0.0,1.0,0.0,0.0
3409,,0.0,1.0,0.0,0.0
3411,,0.0,1.0,0.0,0.0
3413,,0.34,0.66,0.0,-0.5574
3416,,0.0,0.735,0.265,0.5574
3419,,0.231,0.769,0.0,-0.34
3421,,0.0,1.0,0.0,0.0
3422,,0.0,1.0,0.0,0.0
3425,['US'],0.298,0.702,0.0,-0.5267
3427,,0.459,0.541,0.0,-0.5267
3428,,0.0,1.0,0.0,0.0
3430,,0.0,1.0,0.0,0.0
3432,"['U.S.', 'Paris']",0.0,1.0,0.0,0.0
3434,,0.0,1.0,0.0,0.0
3435,,0.0,1.0,0.0,0.0
3438,,0.0,1.0,0.0,0.0
3440,,0.187,0.813,0.0,-0.4585
3441,,0.0,0.71,0.29,0.5994
3444,,0.0,1.0,0.0,0.0
3445,,0.367,0.544,0.088,-0.6249
3447,,0.306,0.694,0.0,-0.4754
3449,,0.0,1.0,0.0,0.0
3451,['Rubio'],0.0,1.0,0.0,0.0
3452,,0.0,1.0,0.0,0.0
3453,['Baltimore'],0.0,1.0,0.0,0.0
3454,['Nevada'],0.0,0.551,0.449,0.6908
3455,['Iowa'],0.0,1.0,0.0,0.0
3456,,0.0,0.692,0.308,0.4606
3459,,0.124,0.876,0.0,-0.1779
3460,,0.073,0.927,0.0,-0.0258
3461,['Orlando'],0.394,0.606,0.0,-0.7579
3462,,0.313,0.687,0.0,-0.6249
3463,,0.0,0.577,0.423,0.765
3464,['Iran'],0.0,0.791,0.209,0.4404
3466,,0.0,1.0,0.0,0.0
3469,,0.0,1.0,0.0,0.0
3472,['Texas'],0.117,0.726,0.156,0.1779
3473,,0.0,1.0,0.0,0.0
3474,,0.302,0.698,0.0,-0.5994
3477,,0.63,0.37,0.0,-0.5267
3478,,0.0,0.857,0.143,0.25
3479,,0.614,0.386,0.0,-0.936
3482,['Baltimore'],0.306,0.463,0.231,-0.2023
3485,,0.0,0.841,0.159,0.1779
3486,,0.0,1.0,0.0,0.0
3489,,0.0,1.0,0.0,0.0
3490,,0.0,0.669,0.331,0.6059
3493,,0.0,1.0,0.0,0.0
3496,['San Francisco’s'],0.561,0.439,0.0,-0.7506
3497,['Nevada'],0.426,0.574,0.0,-0.6369
3498,,0.206,0.794,0.0,-0.3818
3499,"['Turkey', 'Armenia']",0.0,1.0,0.0,0.0
3501,,0.0,1.0,0.0,0.0
3502,,0.0,1.0,0.0,0.0
3503,,0.195,0.805,0.0,-0.4404
3505,,0.196,0.804,0.0,-0.296
3506,,0.0,1.0,0.0,0.0
3507,,0.0,1.0,0.0,0.0
3508,['New York City'],0.367,0.633,0.0,-0.7003
3510,['Iowa'],0.0,0.753,0.247,0.3182
3513,,0.0,1.0,0.0,0.0
3517,,0.257,0.743,0.0,-0.5423
3519,,0.0,1.0,0.0,0.0
3520,,0.0,1.0,0.0,0.0
3521,['Charleston'],0.254,0.447,0.299,0.4215
3522,,0.168,0.652,0.179,0.0516
3523,,0.211,0.602,0.188,-0.1531
3524,,0.255,0.745,0.0,-0.34
3526,,0.283,0.389,0.328,0.2023
3527,,0.0,1.0,0.0,0.0
3529,['America'],0.156,0.638,0.206,0.1779
3531,['North Dakota'],0.0,1.0,0.0,0.0
3533,['Iowa'],0.0,1.0,0.0,0.0
3535,,0.0,0.729,0.271,0.3818
3539,,0.28,0.72,0.0,-0.7227
3540,,0.0,1.0,0.0,0.0
3542,,0.0,1.0,0.0,0.0
3543,,0.0,1.0,0.0,0.0
3545,,0.0,1.0,0.0,0.0
3547,,0.326,0.674,0.0,-0.5875
3548,,0.314,0.686,0.0,-0.6705
3551,,0.0,1.0,0.0,0.0
3552,['U.S.'],0.293,0.707,0.0,-0.4404
3553,['U.S.'],0.13,0.87,0.0,-0.2382
3554,"['US', 'Syria', 'Russia']",0.125,0.694,0.181,0.2023
3556,,0.0,1.0,0.0,0.0
3557,['Nevada'],0.259,0.741,0.0,-0.5423
3558,['New York'],0.0,0.732,0.268,0.296
3560,,0.0,1.0,0.0,0.0
3563,,0.234,0.552,0.214,-0.0772
3564,['Oregon'],0.0,1.0,0.0,0.0
3565,,0.108,0.757,0.135,0.128
3567,,0.0,1.0,0.0,0.0
3568,,0.0,0.638,0.362,0.34
3569,['Ky.'],0.0,0.863,0.137,0.2263
3570,,0.0,1.0,0.0,0.0
3572,,0.238,0.762,0.0,-0.3612
3574,,0.35,0.65,0.0,-0.6486
3577,"['Russia', 'Syria']",0.0,1.0,0.0,0.0
3579,,0.242,0.758,0.0,-0.4939
3580,,0.0,0.844,0.156,0.1695
3581,,0.181,0.537,0.282,0.3612
3583,,0.409,0.519,0.071,-0.7351
3584,['US'],0.278,0.722,0.0,-0.4019
3585,,0.0,1.0,0.0,0.0
3588,,0.0,0.789,0.211,0.1531
3589,,0.0,0.762,0.238,0.3612
3590,['Kabul'],0.341,0.659,0.0,-0.4767
3592,,0.271,0.729,0.0,-0.3818
3593,,0.0,1.0,0.0,0.0
3595,['Las Vegas'],0.155,0.845,0.0,-0.296
3596,,0.259,0.559,0.182,-0.2732
3600,,0.326,0.674,0.0,-0.4404
3601,,0.569,0.431,0.0,-0.9169
3602,,0.252,0.519,0.23,-0.0772
3603,,0.0,0.723,0.277,0.7579
3604,"['Ramadi', 'US']",0.0,0.833,0.167,0.34
3606,"['America', 'US']",0.0,0.745,0.255,0.6249
3607,,0.0,0.748,0.252,0.5719
3609,,0.219,0.781,0.0,-0.1027
3610,,0.0,0.513,0.487,0.5859
3611,,0.516,0.484,0.0,-0.4939
3612,,0.0,1.0,0.0,0.0
3613,,0.0,1.0,0.0,0.0
3615,,0.173,0.827,0.0,-0.2212
3616,['San Bernardino'],0.0,1.0,0.0,0.0
3617,['US'],0.337,0.663,0.0,-0.7269
3619,,0.255,0.745,0.0,-0.34
3621,['Dangerous'],0.187,0.603,0.211,0.101
3623,['New Hampshire'],0.0,1.0,0.0,0.0
3626,,0.448,0.552,0.0,-0.7573
3628,,0.381,0.619,0.0,-0.5719
3629,,0.0,0.674,0.326,0.4404
3630,,0.487,0.513,0.0,-0.5859
3631,,0.172,0.828,0.0,-0.3612
3632,,0.323,0.472,0.205,-0.4588
3634,,0.0,1.0,0.0,0.0
3635,"['Obama', 'Syria']",0.128,0.722,0.15,0.1027
3637,"['Iran', 'Iran']",0.0,1.0,0.0,0.0
3638,,0.638,0.362,0.0,-0.8316
3639,,0.0,0.616,0.384,0.6808
3640,,0.487,0.513,0.0,-0.6908
3647,,0.0,1.0,0.0,0.0
3650,['Nepal'],0.444,0.556,0.0,-0.8689
3651,,0.313,0.687,0.0,-0.6249
3652,,0.242,0.628,0.13,-0.3182
3654,,0.0,0.794,0.206,0.3818
3659,,0.429,0.571,0.0,-0.4588
3661,,0.0,1.0,0.0,0.0
3662,,0.0,1.0,0.0,0.0
3664,,0.462,0.538,0.0,-0.7184
3665,,0.0,1.0,0.0,0.0
3666,,0.412,0.588,0.0,-0.8689
3667,"['Washington', 'D.C.', 'America']",0.145,0.855,0.0,-0.296
3668,,0.178,0.822,0.0,-0.3818
3670,['Bronx'],0.0,1.0,0.0,0.0
3671,,0.138,0.688,0.175,0.1531
3672,,0.0,0.693,0.307,0.4767
3673,,0.0,1.0,0.0,0.0
3675,"['Russia', 'Syria']",0.0,1.0,0.0,0.0
3676,,0.34,0.66,0.0,-0.5574
3680,,0.281,0.719,0.0,-0.5994
3681,,0.115,0.743,0.142,0.2023
3687,,0.0,1.0,0.0,0.0
3688,['US'],0.0,1.0,0.0,0.0
3689,,0.474,0.526,0.0,-0.743
3692,,0.159,0.841,0.0,-0.1779
3695,,0.0,0.622,0.378,0.8074
3697,,0.0,0.811,0.189,0.1027
3698,,0.0,0.64,0.36,0.5413
3699,['Ireland'],0.0,0.748,0.252,0.4019
3700,,0.152,0.848,0.0,-0.3252
3702,,0.167,0.833,0.0,-0.1027
3706,,0.0,0.709,0.291,0.5719
3714,,0.0,0.789,0.211,0.34
3715,,0.0,1.0,0.0,0.0
3716,['Connecticut'],0.256,0.513,0.231,-0.0772
3717,,0.085,0.718,0.197,0.296
3724,['Indiana'],0.107,0.893,0.0,-0.0516
3725,['New York'],0.0,0.573,0.427,0.7717
3727,['Iran'],0.186,0.814,0.0,-0.1531
3728,,0.216,0.541,0.243,0.1027
3729,,0.0,1.0,0.0,0.0
3730,,0.333,0.667,0.0,-0.4588
3732,"['Oregon', 'America']",0.0,1.0,0.0,0.0
3733,,0.517,0.483,0.0,-0.8176
